Project name,Impact,SA scenario,Total
Sal de Vida,Water scarcity,2035_BAT Worst_Biomass_0CCS,1.1200229890667834
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Biomass_0CCS,8.299451359688952
Chaerhan,Water scarcity,2035_BAT Worst_Biomass_0CCS,6.198463682333143
Zhabuye,Climate change,2035_BAT Worst_NG_0CCS,3.0705727042243547
Fenix,Climate change,2035_BAT Worst_NG_0CCS,21.866558712648377
Upper Rhine Graben,Climate change,2035_BAT Worst_NG_0CCS,3.3970395193069876
Salar de Arizaro,Climate change,2035_BAT Worst_NG_0CCS,35.25754437814978
Salar de Centenario,Climate change,2035_BAT Worst_NG_0CCS,21.6432495519742
Kachi,Climate change,2035_BAT Worst_NG_0CCS,29.923991755097294
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_NG_0CCS,5.851847231509359
East Taijinar,Climate change,2035_BAT Worst_NG_0CCS,13.265761987223682
Salar de Olaroz,Climate change,2035_BAT Worst_NG_0CCS,3.350301366159085
Maricunga,Climate change,2035_BAT Worst_NG_0CCS,5.081829138653736
Salar de Atacama,Climate change,2035_BAT Worst_NG_0CCS,3.350592965565998
Lakkor Tso,Climate change,2035_BAT Worst_NG_0CCS,28.202432252118268
Salar del Rincon,Climate change,2035_BAT Worst_NG_0CCS,24.89734796750325
Silver Peak,Climate change,2035_BAT Worst_NG_0CCS,2.1045230234697376
Salar de Tolillar,Climate change,2035_BAT Worst_NG_0CCS,28.10106991607964
Tres Quebradas,Climate change,2035_BAT Worst_NG_0CCS,4.345129258319674
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_NG_0CCS,4.228975838417409
Pozuelos,Climate change,2035_BAT Worst_NG_0CCS,37.6258383665764
Salar de Uyuni,Climate change,2035_BAT Worst_NG_0CCS,26.054782670495253
Sal de los Angeles,Climate change,2035_BAT Worst_NG_0CCS,28.4593220030517
Salar de Pastos Grandes,Climate change,2035_BAT Worst_NG_0CCS,3.5784363557682104
Sal de Vida,Climate change,2035_BAT Worst_NG_0CCS,2.380968819730734
Qinghai Yiliping,Climate change,2035_BAT Worst_NG_0CCS,20.940777401062263
Chaerhan,Climate change,2035_BAT Worst_NG_0CCS,21.783690822735455
Zhabuye,Water scarcity,2035_BAT Worst_NG_0CCS,3.359920680796808
Fenix,Water scarcity,2035_BAT Worst_NG_0CCS,3.8980450002494784
Upper Rhine Graben,Water scarcity,2035_BAT Worst_NG_0CCS,0.9318739240481853
Salar de Arizaro,Water scarcity,2035_BAT Worst_NG_0CCS,9.639706460148403
Salar de Centenario,Water scarcity,2035_BAT Worst_NG_0CCS,4.214240426882899
Kachi,Water scarcity,2035_BAT Worst_NG_0CCS,5.761177474650399
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_NG_0CCS,2.2031240794359457
East Taijinar,Water scarcity,2035_BAT Worst_NG_0CCS,6.605352883696547
Salar de Olaroz,Water scarcity,2035_BAT Worst_NG_0CCS,2.047982507289447
Maricunga,Water scarcity,2035_BAT Worst_NG_0CCS,15.748259641731892
Salar de Atacama,Water scarcity,2035_BAT Worst_NG_0CCS,5.395653419636756
Lakkor Tso,Water scarcity,2035_BAT Worst_NG_0CCS,9.432933067565633
Salar del Rincon,Water scarcity,2035_BAT Worst_NG_0CCS,5.926262774757973
Silver Peak,Water scarcity,2035_BAT Worst_NG_0CCS,3.484313461055702
Salar de Tolillar,Water scarcity,2035_BAT Worst_NG_0CCS,5.275537229886752
Tres Quebradas,Water scarcity,2035_BAT Worst_NG_0CCS,7.573599013979565
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_NG_0CCS,1.5294004259827123
Pozuelos,Water scarcity,2035_BAT Worst_NG_0CCS,16.571329387875974
Salar de Uyuni,Water scarcity,2035_BAT Worst_NG_0CCS,7.832537497955037
Sal de los Angeles,Water scarcity,2035_BAT Worst_NG_0CCS,4.906896986997147
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_NG_0CCS,11.301848101501607
Sal de Vida,Water scarcity,2035_BAT Worst_NG_0CCS,1.0934316832093725
Qinghai Yiliping,Water scarcity,2035_BAT Worst_NG_0CCS,8.273097207850832
Chaerhan,Water scarcity,2035_BAT Worst_NG_0CCS,6.172106750952278
Zhabuye,Climate change,2035_BAT Worst_Fuel mix_100CCS,2.0148207032120253
Fenix,Climate change,2035_BAT Worst_Fuel mix_100CCS,21.206605668606997
Upper Rhine Graben,Climate change,2035_BAT Worst_Fuel mix_100CCS,2.941086266715986
Salar de Arizaro,Climate change,2035_BAT Worst_Fuel mix_100CCS,33.890934740687044
Salar de Centenario,Climate change,2035_BAT Worst_Fuel mix_100CCS,20.921319016928482
Kachi,Climate change,2035_BAT Worst_Fuel mix_100CCS,29.0573329158319
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Fuel mix_100CCS,5.6411861276254065
East Taijinar,Climate change,2035_BAT Worst_Fuel mix_100CCS,12.694724240957346
Salar de Olaroz,Climate change,2035_BAT Worst_Fuel mix_100CCS,2.6708778254560053
Maricunga,Climate change,2035_BAT Worst_Fuel mix_100CCS,4.811646211515157
Salar de Atacama,Climate change,2035_BAT Worst_Fuel mix_100CCS,3.1642713894329093
Lakkor Tso,Climate change,2035_BAT Worst_Fuel mix_100CCS,28.046160081952024
Salar del Rincon,Climate change,2035_BAT Worst_Fuel mix_100CCS,24.171867436097024
Silver Peak,Climate change,2035_BAT Worst_Fuel mix_100CCS,1.8975882789931697
Salar de Tolillar,Climate change,2035_BAT Worst_Fuel mix_100CCS,27.33790855321473
Tres Quebradas,Climate change,2035_BAT Worst_Fuel mix_100CCS,4.182022798424158
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Fuel mix_100CCS,4.062457205726935
Pozuelos,Climate change,2035_BAT Worst_Fuel mix_100CCS,36.62835385256646
Salar de Uyuni,Climate change,2035_BAT Worst_Fuel mix_100CCS,24.03843203916351
Sal de los Angeles,Climate change,2035_BAT Worst_Fuel mix_100CCS,27.929689646261593
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Fuel mix_100CCS,3.406830443132649
Sal de Vida,Climate change,2035_BAT Worst_Fuel mix_100CCS,2.2235375637871577
Qinghai Yiliping,Climate change,2035_BAT Worst_Fuel mix_100CCS,20.784671301022634
Chaerhan,Climate change,2035_BAT Worst_Fuel mix_100CCS,21.627566376453725
Zhabuye,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,3.4127107207789575
Fenix,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,4.0559786109050915
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,0.9841687889316533
Salar de Arizaro,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,9.966713280132831
Salar de Centenario,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,4.387004031804126
Kachi,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,5.96857702621683
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,2.2441597701548757
East Taijinar,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,6.663863782871343
Salar de Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,2.111419980328107
Maricunga,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,15.804646541306727
Salar de Atacama,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,5.439042088485857
Lakkor Tso,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,9.470312778826495
Salar del Rincon,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,6.0998596535360825
Silver Peak,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,3.524137069207496
Salar de Tolillar,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,5.458165623819178
Tres Quebradas,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,7.612623339669244
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,1.5672843325707708
Pozuelos,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,16.810017262202496
Salar de Uyuni,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,8.315102675791156
Sal de los Angeles,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,5.033624688822266
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,11.341255794554929
Sal de Vida,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,1.1311094491103704
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,8.310441331931964
Chaerhan,Water scarcity,2035_BAT Worst_Fuel mix_100CCS,6.209454889973976
Zhabuye,Climate change,2035_BAT Worst_Biomass_100CCS,1.6956796412781634
Fenix,Climate change,2035_BAT Worst_Biomass_100CCS,19.516231680810215
Upper Rhine Graben,Climate change,2035_BAT Worst_Biomass_100CCS,2.451271169013263
Salar de Arizaro,Climate change,2035_BAT Worst_Biomass_100CCS,30.391004240508163
Salar de Centenario,Climate change,2035_BAT Worst_Biomass_100CCS,19.07222088967754
Kachi,Climate change,2035_BAT Worst_Biomass_100CCS,26.837522747464135
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_Biomass_100CCS,5.213514993773286
East Taijinar,Climate change,2035_BAT Worst_Biomass_100CCS,12.164612732516188
Salar de Olaroz,Climate change,2035_BAT Worst_Biomass_100CCS,2.1138853497821324
Maricunga,Climate change,2035_BAT Worst_Biomass_100CCS,4.218308202743027
Salar de Atacama,Climate change,2035_BAT Worst_Biomass_100CCS,2.701355856860019
Lakkor Tso,Climate change,2035_BAT Worst_Biomass_100CCS,27.646105624684143
Salar del Rincon,Climate change,2035_BAT Worst_Biomass_100CCS,22.313870648756414
Silver Peak,Climate change,2035_BAT Worst_Biomass_100CCS,1.4832842265354171
Salar de Tolillar,Climate change,2035_BAT Worst_Biomass_100CCS,25.383229564921773
Tres Quebradas,Climate change,2035_BAT Worst_Biomass_100CCS,3.7643535824148917
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_Biomass_100CCS,3.659401480768627
Pozuelos,Climate change,2035_BAT Worst_Biomass_100CCS,34.07368666268583
Salar de Uyuni,Climate change,2035_BAT Worst_Biomass_100CCS,18.87346576070705
Sal de los Angeles,Climate change,2035_BAT Worst_Biomass_100CCS,26.57333755842264
Salar de Pastos Grandes,Climate change,2035_BAT Worst_Biomass_100CCS,2.9870886796355975
Sal de Vida,Climate change,2035_BAT Worst_Biomass_100CCS,1.8202664426228636
Qinghai Yiliping,Climate change,2035_BAT Worst_Biomass_100CCS,20.384991645766327
Chaerhan,Climate change,2035_BAT Worst_Biomass_100CCS,21.2278444908332
Zhabuye,Water scarcity,2035_BAT Worst_Biomass_100CCS,3.421753309913381
Fenix,Water scarcity,2035_BAT Worst_Biomass_100CCS,4.147807710339972
Upper Rhine Graben,Water scarcity,2035_BAT Worst_Biomass_100CCS,1.008419742774098
Salar de Arizaro,Water scarcity,2035_BAT Worst_Biomass_100CCS,10.156844510617212
Salar de Centenario,Water scarcity,2035_BAT Worst_Biomass_100CCS,4.487455699592788
Kachi,Water scarcity,2035_BAT Worst_Biomass_100CCS,6.089167553362586
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_Biomass_100CCS,2.267003692711204
East Taijinar,Water scarcity,2035_BAT Worst_Biomass_100CCS,6.689418814950185
Salar de Olaroz,Water scarcity,2035_BAT Worst_Biomass_100CCS,2.1375632960018915
Maricunga,Water scarcity,2035_BAT Worst_Biomass_100CCS,15.836536214235181
Salar de Atacama,Water scarcity,2035_BAT Worst_Biomass_100CCS,5.46414004407596
Lakkor Tso,Water scarcity,2035_BAT Worst_Biomass_100CCS,9.492044760713885
Salar del Rincon,Water scarcity,2035_BAT Worst_Biomass_100CCS,6.200794058971727
Silver Peak,Water scarcity,2035_BAT Worst_Biomass_100CCS,3.5462415370928695
Salar de Tolillar,Water scarcity,2035_BAT Worst_Biomass_100CCS,5.564352847988834
Tres Quebradas,Water scarcity,2035_BAT Worst_Biomass_100CCS,7.635312742088295
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_Biomass_100CCS,1.5890986426342124
Pozuelos,Water scarcity,2035_BAT Worst_Biomass_100CCS,16.948797985059926
Salar de Uyuni,Water scarcity,2035_BAT Worst_Biomass_100CCS,8.595689344390653
Sal de los Angeles,Water scarcity,2035_BAT Worst_Biomass_100CCS,5.107307378593384
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_Biomass_100CCS,11.363989281003146
Sal de Vida,Water scarcity,2035_BAT Worst_Biomass_100CCS,1.1530171563280116
Qinghai Yiliping,Water scarcity,2035_BAT Worst_Biomass_100CCS,8.332153251015322
Chaerhan,Water scarcity,2035_BAT Worst_Biomass_100CCS,6.231169102255059
Zhabuye,Climate change,2035_BAT Worst_NG_100CCS,1.9611654548557675
Fenix,Climate change,2035_BAT Worst_NG_100CCS,21.4558249623562
Upper Rhine Graben,Climate change,2035_BAT Worst_NG_100CCS,2.9846713933355633
Salar de Arizaro,Climate change,2035_BAT Worst_NG_100CCS,34.40692641095951
Salar de Centenario,Climate change,2035_BAT Worst_NG_100CCS,21.193938772214374
Kachi,Climate change,2035_BAT Worst_NG_100CCS,29.384608881385653
Salar del Hombre Muerto North,Climate change,2035_BAT Worst_NG_100CCS,5.699514291712788
East Taijinar,Climate change,2035_BAT Worst_NG_100CCS,12.733505202324624
Salar de Olaroz,Climate change,2035_BAT Worst_NG_100CCS,2.7030346563294154
Maricunga,Climate change,2035_BAT Worst_NG_100CCS,4.894957182266309
Salar de Atacama,Climate change,2035_BAT Worst_NG_100CCS,3.2319163985836044
Lakkor Tso,Climate change,2035_BAT Worst_NG_100CCS,28.10513267778701
Salar del Rincon,Climate change,2035_BAT Worst_NG_100CCS,24.44579098431036
Silver Peak,Climate change,2035_BAT Worst_NG_100CCS,1.9537842666330945
Salar de Tolillar,Climate change,2035_BAT Worst_NG_100CCS,27.626093485920133
Tres Quebradas,Climate change,2035_BAT Worst_NG_100CCS,4.24359721259629
Salar de Cauchari-Olaroz,Climate change,2035_BAT Worst_NG_100CCS,4.120890996063595
Pozuelos,Climate change,2035_BAT Worst_NG_100CCS,37.00498939627545
Salar de Uyuni,Climate change,2035_BAT Worst_NG_100CCS,24.79994173817847
Sal de los Angeles,Climate change,2035_BAT Worst_NG_100CCS,28.12965319480541
Salar de Pastos Grandes,Climate change,2035_BAT Worst_NG_100CCS,3.4678786834110498
Sal de Vida,Climate change,2035_BAT Worst_NG_100CCS,2.2829950283608764
Qinghai Yiliping,Climate change,2035_BAT Worst_NG_100CCS,20.843591019405505
Chaerhan,Climate change,2035_BAT Worst_NG_100CCS,21.68649211068552
Zhabuye,Water scarcity,2035_BAT Worst_NG_100CCS,3.4048947593053986
Fenix,Water scarcity,2035_BAT Worst_NG_100CCS,4.024642048404328
Upper Rhine Graben,Water scarcity,2035_BAT Worst_NG_100CCS,0.9745484225025234
Salar de Arizaro,Water scarcity,2035_BAT Worst_NG_100CCS,9.901830418605778
Salar de Centenario,Water scarcity,2035_BAT Worst_NG_100CCS,4.35272498488982
Kachi,Water scarcity,2035_BAT Worst_NG_100CCS,5.927425646117111
Salar del Hombre Muerto North,Water scarcity,2035_BAT Worst_NG_100CCS,2.236142367211781
East Taijinar,Water scarcity,2035_BAT Worst_NG_100CCS,6.653293717543265
Salar de Olaroz,Water scarcity,2035_BAT Worst_NG_100CCS,2.10015186525475
Maricunga,Water scarcity,2035_BAT Worst_NG_100CCS,15.793568487108505
Salar de Atacama,Water scarcity,2035_BAT Worst_NG_100CCS,5.43044904266615
Lakkor Tso,Water scarcity,2035_BAT Worst_NG_100CCS,9.462896271332319
Salar del Rincon,Water scarcity,2035_BAT Worst_NG_100CCS,6.065415494088276
Silver Peak,Water scarcity,2035_BAT Worst_NG_100CCS,3.5163644230213302
Salar de Tolillar,Water scarcity,2035_BAT Worst_NG_100CCS,5.421929280775396
Tres Quebradas,Water scarcity,2035_BAT Worst_NG_100CCS,7.604880404924272
Salar de Cauchari-Olaroz,Water scarcity,2035_BAT Worst_NG_100CCS,1.55979370678329
Pozuelos,Water scarcity,2035_BAT Worst_NG_100CCS,16.76265803857218
Salar de Uyuni,Water scarcity,2035_BAT Worst_NG_100CCS,8.219353594178303
Sal de los Angeles,Water scarcity,2035_BAT Worst_NG_100CCS,5.008480141154418
Salar de Pastos Grandes,Water scarcity,2035_BAT Worst_NG_100CCS,11.333458747706892
Sal de Vida,Water scarcity,2035_BAT Worst_NG_100CCS,1.1236335377024718
Qinghai Yiliping,Water scarcity,2035_BAT Worst_NG_100CCS,8.30303187909629
Chaerhan,Water scarcity,2035_BAT Worst_NG_100CCS,6.202044646292159
