Project name,LCI dataset,Impact,Year,Electricity,Heat,Reagents,Foreground,Other,Total
Salar de Pastos Grandes,df_rotary_dryer_Salar de Pastos Grandes,Water scarcity,2035,1.7412371977396788,0.01743659897369895,1.523635289502075,8.473438054014514,0.08451341455722348,11.84026055478719
Pozuelos,df_rotary_dryer_Pozuelos,Climate change,2035,1.1382665109097656,31.60575874341823,9.949117277143358,0.0,2.143588896438066,44.83673142790942
Pozuelos,df_rotary_dryer_Pozuelos,Water scarcity,2035,3.7209594951545264,0.480004303112969,14.291205909661615,24.24385275720503,0.5351715316396161,43.27119399677376
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Climate change,2035,3.2767608897644007,25.091151765393374,0.8579388192794497,0.0,0.7496277142853008,29.975479188722524
Qinghai Yiliping,df_rotary_dryer_Qinghai Yiliping,Water scarcity,2035,0.47249924620928185,0.38106539112773147,1.5346025068200488,10.81353881399763,0.48508135352018905,13.68678731167488
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Climate change,2035,1.0642916269586362,27.532075215307355,5.783780176530019,0.0,2.1438756938617587,36.52402271265777
Sal de los Angeles,df_rotary_dryer_Sal de los Angeles,Water scarcity,2035,3.4791377915353023,0.41813628599343555,7.960902856736813,0.6093709638305909,0.5352417548214056,13.002789652917548
Sal de Vida,df_rotary_dryer_Sal de Vida,Climate change,2035,0.2228897633742148,0.9744362607616521,0.6989657872600231,0.0,0.023788198213592803,1.920080009609483
Sal de Vida,df_rotary_dryer_Sal de Vida,Water scarcity,2035,0.7286200318211563,0.01479899919733165,1.3468662305500945,0.07520930244362047,0.0006788811832355274,2.1661734451954384
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Climate change,2035,1.0624442161829712,23.51559966142776,15.328470123303864,0.0,2.14442909306846,42.05094309398306
Salar de Arizaro,df_rotary_dryer_Salar de Arizaro,Water scarcity,2035,3.4730986604519614,0.35713710021651657,21.05679653028819,1.7957031557701586,0.5353772562237333,27.21811270295056
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Climate change,2035,0.1275100309307463,1.3069967166791443,0.8473657371099885,0.0,0.6329773237087075,2.9148498084285865
Salar de Atacama,df_rotary_dryer_Salar de Atacama,Water scarcity,2035,0.03346774256676191,0.019849675283975177,1.532635817556209,4.349130063912721,0.08276077766822333,6.017844076987891
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Climate change,2035,0.361043511439114,0.6648883508660162,5.1864977671640995,0.0,0.1855043564859462,6.397933985955176
Salar de Olaroz,df_rotary_dryer_Salar de Olaroz,Water scarcity,2035,1.180240540486042,0.010097820213597461,1.5008352791924267,0.48164645951117846,0.00633396283327549,3.1791540622365204
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Climate change,2035,1.1770751973278681,23.056814413584277,4.959004959285009,0.0,2.1444227955931905,31.337317365790344
Salar de Tolillar,df_rotary_dryer_Salar de Tolillar,Water scarcity,2035,3.8478239410798447,0.35016941768253906,7.933813095291004,0.5634167296421628,0.5353757142686314,13.230598897964182
Fenix,df_rotary_dryer_Fenix,Climate change,2035,0.9500504332649379,19.752867100573003,3.996680601030442,0.0,2.0460743200060825,26.745672454874462
Fenix,df_rotary_dryer_Fenix,Water scarcity,2035,3.105686714535241,0.2999915706522347,6.606387275541064,0.5230756815788469,0.4715908789096791,11.006732121217066
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Climate change,2035,0.9922375841453152,23.025739543419338,7.472780699246855,0.0,2.144572348215944,33.63533017502745
Salar del Rincon,df_rotary_dryer_Salar del Rincon,Water scarcity,2035,3.2435952606773846,0.3496974761126834,10.54338762898602,2.251152027774421,0.535412332662477,16.923244726212985
Silver Peak,df_rotary_dryer_Silver Peak,Climate change,2035,0.011875301378389583,0.5994467820700855,1.1551735239662784,0.0,0.15275378161548725,1.9192493890302407
Silver Peak,df_rotary_dryer_Silver Peak,Water scarcity,2035,0.07221401208611863,0.009103943278716041,1.3690845090650892,2.5499376123596313,0.005539374494346625,4.005879451283902
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Climate change,2035,0.34415950621122166,2.611479283421673,0.8134624501569026,0.0,1.1088610393471363,4.877962279136933
Tres Quebradas,df_rotary_dryer_Tres Quebradas,Water scarcity,2035,1.125047227701366,0.03966116756471845,1.4896397367804182,5.264760381558633,0.15128315396172526,8.07039166756686
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Climate change,2035,0.15117724329569393,15.139133543597419,12.549149847484559,0.0,2.1454125044292587,29.984873138806933
Salar de Uyuni,df_rotary_dryer_Salar de Uyuni,Water scarcity,2035,2.9782328059586307,0.22992168311232025,22.4580558473326,4.892178171971389,0.5356180473503551,31.09400655572529
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Climate change,2035,0.41821982456300594,12.121751022601824,2.1591047759328967,0.0,2.036947426822433,16.73602304992016
Upper Rhine Graben,df_rotary_dryer_Upper Rhine Graben,Water scarcity,2035,0.9889873969395675,0.18409596489515015,2.1983130522175554,0.0,1.0487069431863212,4.420103357238594
Zhabuye,df_rotary_dryer_Zhabuye,Climate change,2035,0.5122953868481175,0.9034526922603769,14.992443027479144,0.0,0.27059920302120316,16.67879030960884
Zhabuye,df_rotary_dryer_Zhabuye,Water scarcity,2035,0.0738714823160722,0.013720954572377922,0.29768566537398966,2.8089578918991327,0.00967874269088933,3.203914736852462
