Scenario,LCI flow,Units,Reference flow,Chaerhan,East Taijinar,Fenix,Kachi,Lakkor Tso,Maricunga,Pozuelos,Qinghai Yiliping,Sal de Vida,Sal de los Angeles,Salar de Arizaro,Salar de Atacama,Salar de Cauchari-Olaroz,Salar de Centenario,Salar de Olaroz,Salar de Pastos Grandes,Salar de Tolillar,Salar de Uyuni,Salar del Hombre Muerto North,Salar del Rincon,Silver Peak,Tres Quebradas,Upper Rhine Graben,Zhabuye
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('electricity production, natural gas, conventional power plant', 'electricity, high voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,3.228049595596327,7.0505274732553085,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction', 'electricity, high voltage', 'RoW')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,1.7492360536652587,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction', 'heat, district or industrial, other than natural gas', 'RoW')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,48.21532809206291,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat and power co-generation, natural gas, conventional power plant, 100MW electrical', 'electricity, high voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,,,,,6.818068484727691,,,,,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat and power co-generation, natural gas, conventional power plant, 100MW electrical', 'heat, district or industrial, natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,,,,,430.6182062951523,,,,,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, industrial electric boiler, Salar del Rincon', 'heat, central or small-scale, other than natural gas', 'AR')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,313.7182290512616,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, light fuel oil, at industrial furnace 1MW', 'heat, district or industrial, other than natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,,,,47.17065643463044,,,13.361196384173553,,320.3924141915328,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'CHA')",megajoule,1 kg Li2CO3,358.2746427107165,205.11395988770653,,,478.43982284231566,,,341.8588003157233,,,,,,,,,,,,,,,,12.309249746921717
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'EUR')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,165.15492397714505,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,269.1264041179394,366.8316800912286,,,,,,375.115590201352,,17.807406123013283,24.180134983317565,285.94353950357333,9.058888013441198,16.569692746639685,314.14161407295694,206.26578163589528,,,,35.58055776902282,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('heat production, propane, at industrial furnace >100kW', 'heat, district or industrial, other than natural gas', 'RoW')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,8.167267875452486,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('machine operation, diesel, >= 74.57 kW, high load factor', 'machine operation, diesel, >= 74.57 kW, high load factor', 'GLO')",hour,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,0.0007319948366781007,0.0,0.0,0.0001685366812481288,0.0,0.0,0.0006014586872586863,0.0015493948511900754,0.0,0.001232277471406438,0.001989574006744862,0.0,0.0,0.001685377623829106,0.0,0.0010047650603966969,0.0010432087731413859,,0.0018213250141196821
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for calcium chloride', 'calcium chloride', 'RoW')",kilogram,1 kg Li2CO3,,8.0423164496306,,,,,,,,,,,0.22091814907535307,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for cationic resin', 'cationic resin', 'RoW')",kilogram,1 kg Li2CO3,0.49572024926615643,0.49572024926615604,0.43049390067850407,0.547901328136278,0.49572024926615643,,0.4957202492661563,0.49572024926615643,,0.4957202492661563,0.4957202492661563,,,0.4957202492661563,,,0.49572024926615627,0.4957202492661563,,0.4957202492661563,,,1.0175310379673737,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,5.6906786379653544,7.897154452102747,,,,,,6.374968542759384,,,1.610710473445431,5.862820861088787,2.1626037165856546,,,,,5.943374189596807,,2.061470719315742,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'BO')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,5.933359782846445,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'CL')",kilowatt hour,1 kg Li2CO3,,,,,,3.0718563947476816,,,,,,1.4252434531210998,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'CN-NWG')",kilowatt hour,1 kg Li2CO3,11.132976594817992,5.25891814537718,,,11.706888554115292,,,11.132976594817993,,,,,,,,,,,,,,,,1.7405519484894103
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'DE')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,16.555812201915455,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'US-WECC')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,1.906942435466972,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for hazardous waste, for underground deposit', 'hazardous waste, for underground deposit', 'RoW')",kilogram,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,-0.675655327467336,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for hydrochloric acid, without water, in 30% solution state', 'hydrochloric acid, without water, in 30% solution state', 'RoW')",kilogram,1 kg Li2CO3,0.18785188393243824,8.311506736580329,1.9500072486675097,3.3341571079197188,0.18785188393243824,0.12520794729062465,8.708614904462475,0.18785188393243824,0.0013994959261477717,5.685027620756942,15.072401304382057,0.0630712415340674,0.18708327359569063,3.135671179064126,0.03308630769230768,0.16218139762770015,2.8983620734164584,3.0651617359147254,0.27799005152234035,6.85768128631877,0.033086307692307686,0.10986456994263583,1.4645194803280766,0.03342072157137992
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for limestone, crushed, washed', 'limestone, crushed, washed', 'RoW')",kilogram,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,0.3771259032023342,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for quicklime, milled, packed (prospective)', 'quicklime, milled, packed', 'GLO')",kilogram,1 kg Li2CO3,0.0,1.3785676824217674,0.0,0.0,0.0,0.2116281972009407,0.0,0.0,0.34877180592583334,0.0,0.0,0.024989462894666973,2.7467424653219004,0.0,3.6710644163685626,6.181228832118866,0.0,0.0,3.3714988348852724,0.0,0.35901980995475113,0.0,0.4293862735006612,12.332271886257114
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for soda ash, light (prospective)', 'soda ash, light', 'GLO')",kilogram,1 kg Li2CO3,1.8647737115634466,1.8647737115634455,7.8959811122980295,12.355696881740297,1.8647737115634466,2.494877039714229,14.249297297717195,1.8647737115634466,1.8812280528261616,7.354538050238788,19.657742842577147,2.049268530867831,1.8672350255690078,10.216218236948544,1.864773711563445,1.9476807560185088,9.126112441537252,29.354923442502276,1.9090852818870567,10.240215737372829,1.8647737115634455,1.9282167782247455,1.872210340489041,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for sodium hydroxide, without water, in 50% solution state (prospective)', 'sodium hydroxide, without water, in 50% solution state', 'GLO')",kilogram,1 kg Li2CO3,0.09392594196621912,0.09392594196621903,0.04124986471946379,0.0412498647194638,0.09392594196621912,0.05849340335228023,0.04124986471946381,0.09392594196621912,0.000702040568721651,0.04124986471946381,0.04124986471946381,0.03405766196732588,0.0829114219799064,0.04124986471946381,0.01654315384615384,0.08827729128443869,0.0412498647194638,0.04124986471946381,0.0770444490609389,0.04124986471946381,0.016543153846153843,0.06013326060870655,0.2820738239000607,0.01671036078568996
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for solvent, organic', 'solvent, organic', 'GLO')",kilogram,1 kg Li2CO3,,,,,,0.8147415255841268,,,,,,0.05648540680292892,0.13418248869879443,,,0.20277941327754906,,,0.6890189167513564,,,0.11589221448332142,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for steam, in chemical industry', 'steam, in chemical industry', 'RoW')",kilogram,1 kg Li2CO3,,,4.296860908277479,4.29686090827748,,,4.2968609082774805,,,4.2968609082774805,4.2968609082774805,,0.07803348793411281,4.2968609082774805,,,4.29686090827748,4.2968609082774805,,4.2968609082774805,,,1.223010009696107,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for sulfuric acid', 'sulfuric acid', 'RoW')",kilogram,1 kg Li2CO3,0.09980324411994944,0.06784553477948248,0.06311431894679995,0.10978356853194439,0.13221246962986863,0.12940133684210534,0.12940671846277504,0.09980324411994951,0.0003697666503555574,0.11398804562465721,0.08423644881067431,0.027652566857142825,0.0033879564178055607,0.07105355629123192,0.10898121063070193,0.08195417999999995,0.08457501081599991,0.031366733866269834,0.05259437567999999,0.07653483063369837,0.0021303010138692094,0.03933800639999998,,0.0038615699103157902
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('market for wastewater, average', 'wastewater, average', 'RoW')",cubic meter,1 kg Li2CO3,-0.007534471572587611,-0.0057590432758949945,-0.011323278362235303,-0.013916014450298884,-0.009334984100916455,-0.011272260530328556,-0.015006189446456146,-0.0075344715725876145,-0.0022047639251306975,-0.014149596511005152,-0.012496730021339438,-0.003805773921366772,-0.0022062444828361504,-0.011764347103592638,-0.007158317899027182,-0.007349386299781768,-0.012515539021635302,-0.00955952363553919,-0.00710620619857359,-0.012068862344840774,-0.0012221562536475846,-0.004600512890039676,-0.11171437332867401,-0.0013382634415779727
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('transport, freight, lorry >32 metric ton, EURO3', 'transport, freight, lorry >32 metric ton, EURO3', 'RoW')",ton kilometer,1 kg Li2CO3,,,,,,,,,,,,0.5522864102809598,,,,,,,,,,0.9281092188870388,,0.008331055095927667
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('treatment of salt tailing from potash mine, residual material landfill', 'salt tailing from potash mine', 'RoW')",kilogram,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,-6.082119165652007e-16,0.0,0.0,-1.8791774957047339e-16,0.0,0.0,-73.59785907563975,-202.92907531122864,0.0,-1.407118290179665e-15,-3.3194730254318825e-15,0.0,0.0,-187.68838110304114,0.0,-2.8340681174506972e-15,-125.74923659930246,,0.0
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('treatment of spent solvent mixture, hazardous waste incineration', 'spent solvent mixture', 'RoW')",kilogram,1 kg Li2CO3,,,,,,-0.012221122883761912,,,,,,-0.0008472811020439346,-0.002012737330481918,,,-0.003041691199163239,,,-0.010335283751270354,,,-0.001738383217249823,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2025_NationalPlans 2026-05-29,"('treatment of waste gypsum, inert material landfill', 'waste gypsum', 'RoW')",kilogram,1 kg Li2CO3,-0.23481485491554777,-18.382739074787544,-0.23481485491554763,-0.23481485491554765,-0.23481485491554777,-2.4493467014421526,-0.23481485491554774,-0.23481485491554777,-0.02402825127492955,-0.23481485491554774,-0.23481485491554774,-0.5272089857589463,-0.7305558309775821,-0.23481485491554774,-1.749053206131065,-0.7799230167136764,-0.23481485491554765,-0.23481485491554774,-1.9795995314297181,-0.23481485491554774,-1.4175942182372911,-1.9844154040608046,,-1.220301032817975
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Chlorine', ('water',))",kilogram,1 kg Li2CO3,0.18002472210191997,0.18002472210191983,0.07906224071230561,0.07906224071230562,0.18002472210191997,0.07970373605436674,0.07906224071230564,0.18002472210191997,0.0013411835958916146,0.07906224071230564,0.07906224071230564,,0.023229428479107653,0.07906224071230564,0.031707711538461525,0.005565052863620317,0.07906224071230562,0.07906224071230564,,0.07906224071230564,0.03170771153846153,,0.5400812202818008,0.032028191505905766
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Heat, waste', ('air',))",megajoule,1 kg Li2CO3,2.9578427316060343,2.926130331785388,2.087150225415485,2.1359113435402137,2.9114913979245527,8.582097063149826,2.1449851482119575,2.917476995307812,1.6209366819907602,2.1022025705757272,2.1337983588164082,2.3853416607100613,3.5472362610969084,2.1098347455865545,1.7910920847267333,1.69402435931549,2.1158768841367923,2.123964867254326,8.623659375464367,2.1463207788388523,1.852414490485749,5.40646695419289,5.475540297238244,2.000052830440999
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Lithium', ('natural resource', 'in ground'))",kilogram,1 kg Li2CO3,0.2439634856265431,0.6261729464414602,0.4640245671599995,0.24396348562654313,0.24396348562654332,0.30910857981018136,0.24396348562654316,0.24396348562654324,0.06029753011200001,0.2439634856265431,0.243963485626543,0.3945560414399994,0.3474194975999999,0.243963485626543,0.3485597397857988,0.30794903999999973,0.2458940129279998,0.2439634856265431,0.49641984000000006,0.24396348562654302,0.08830332288000001,0.4335411599999998,0.23936290049261072,0.62617294644146
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Occupation, mineral extraction site', ('natural resource', 'land'))",square meter-year,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,7.251726860793269e-10,0.0,0.0,3.396185111358795e-10,0.0,0.0,3.885622836240115e-10,5.151537661565887e-10,0.0,2.592836729128197e-09,4.7655849974398325e-09,0.0,0.0,5.9232521905439745e-09,0.0,4.057791537667699e-09,2.1723543146745633e-09,,2.3011056222065354e-09
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Sodium I', ('water',))",kilogram,1 kg Li2CO3,0.05479013281362782,0.054790132813627775,0.024062421086353883,0.024062421086353886,0.05479013281362782,0.024257658799155098,0.024062421086353893,0.05479013281362782,0.00040818631179310007,0.024062421086353893,0.024062421086353893,,0.0070698260588588505,0.024062421086353893,0.009650173076923074,0.0016937117411018352,0.024062421086353886,0.024062421086353893,,0.024062421086353893,0.009650173076923075,,0.1643725453031568,0.009747710458319144
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Transformation, from unspecified', ('natural resource', 'land'))",square meter,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,3.6258634303966347e-11,0.0,0.0,8.49046277839699e-12,0.0,0.0,9.714057090600289e-12,1.2878844153914718e-11,0.0,6.482091822820493e-11,1.1913962493599584e-10,0.0,0.0,1.9744173968479915e-10,0.0,1.352597179222566e-10,4.344708629349126e-11,,7.670352074021785e-11
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Transformation, to mineral extraction site', ('natural resource', 'land'))",square meter,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,3.6258634303966347e-11,0.0,0.0,8.49046277839699e-12,0.0,0.0,9.714057090600289e-12,1.2878844153914718e-11,0.0,6.482091822820493e-11,1.1913962493599584e-10,0.0,0.0,1.9744173968479915e-10,0.0,1.352597179222566e-10,4.344708629349126e-11,,7.670352074021785e-11
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Water', ('air',))",cubic meter,1 kg Li2CO3,0.11869612872031403,0.1026453595003336,0.19373173391809143,0.22800791470026494,0.1394020227960957,0.15157186782758422,0.2424385275720503,0.11869612872031408,0.028012058878854298,0.2256929495668855,0.21898818972806813,0.04592534386391469,0.033735411226175495,0.2011242615683513,0.09632929190223569,0.08737886310144893,0.20867286283043068,0.1949074968912904,0.07920575605120869,0.20465018434312918,0.027797439990193334,0.054557102399571324,,0.03033431848703167
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('Water, unspecified natural origin', ('natural resource', 'in ground'))",cubic meter,1 kg Li2CO3,0.24464547054697988,0.2540698500863934,0.28723670695876946,0.34194448690677565,0.26715187715109046,0.2506076152731363,0.3650396764386259,0.24464547054697994,0.04084591776339009,0.31985846850809646,0.3607136613489668,0.05836689285806867,0.06939605440325072,0.3043512518489888,0.15952215405495532,0.1061719320170651,0.3082906218474657,0.37248448452608934,0.0762495013202319,0.30827767986671195,0.08399016853682535,0.06576243194607118,0.445366529802849,0.08268331631396916
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('diesel, burned in diesel-electric generating set, 10MW', 'diesel, burned in diesel-electric generating set, 10MW', 'GLO')",megajoule,1 kg Li2CO3,,,,,,,,,12.033321577715025,,57.275125130526796,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('electricity production, natural gas, conventional power plant', 'electricity, high voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,3.228049595596327,7.0505274732553085,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction', 'electricity, high voltage', 'RoW')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,1.7492360536652587,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction', 'heat, district or industrial, other than natural gas', 'RoW')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,48.21532809206291,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat and power co-generation, natural gas, conventional power plant, 100MW electrical', 'electricity, high voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,,,,,6.818068484727691,,,,,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat and power co-generation, natural gas, conventional power plant, 100MW electrical', 'heat, district or industrial, natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,,,,,430.6182062951523,,,,,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, industrial electric boiler, Salar del Rincon', 'heat, central or small-scale, other than natural gas', 'AR')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,313.7182290512616,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, light fuel oil, at industrial furnace 1MW', 'heat, district or industrial, other than natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,,,,47.17065643463044,,,13.361196384173553,,320.3924141915328,,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'CHA')",megajoule,1 kg Li2CO3,358.2746427107165,205.11395988770653,,,478.43982284231566,,,341.8588003157233,,,,,,,,,,,,,,,,12.309249746921717
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'EUR')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,165.15492397714505,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, natural gas, at industrial furnace >100kW', 'heat, district or industrial, natural gas', 'LAM')",megajoule,1 kg Li2CO3,,,269.1264041179394,366.8316800912286,,,,,,375.115590201352,,17.807406123013283,24.180134983317565,285.94353950357333,9.058888013441198,16.569692746639685,314.14161407295694,206.26578163589528,,,,35.58055776902282,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('heat production, propane, at industrial furnace >100kW', 'heat, district or industrial, other than natural gas', 'RoW')",megajoule,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,8.167267875452486,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('machine operation, diesel, >= 74.57 kW, high load factor', 'machine operation, diesel, >= 74.57 kW, high load factor', 'GLO')",hour,1 kg Li2CO3,0.0,0.0,0.0,0.0,0.0,0.0007319948366781007,0.0,0.0,0.0001685366812481288,0.0,0.0,0.0006014586872586863,0.0015493948511900754,0.0,0.001232277471406438,0.001989574006744862,0.0,0.0,0.001685377623829106,0.0,0.0010047650603966969,0.0010432087731413859,,0.0018213250141196821
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for calcium chloride', 'calcium chloride', 'RoW')",kilogram,1 kg Li2CO3,,8.0423164496306,,,,,,,,,,,0.22091814907535307,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for cationic resin', 'cationic resin', 'RoW')",kilogram,1 kg Li2CO3,0.49572024926615643,0.49572024926615604,0.43049390067850407,0.547901328136278,0.49572024926615643,,0.4957202492661563,0.49572024926615643,,0.4957202492661563,0.4957202492661563,,,0.4957202492661563,,,0.49572024926615627,0.4957202492661563,,0.4957202492661563,,,1.0175310379673737,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'AR')",kilowatt hour,1 kg Li2CO3,,,5.6906786379653544,7.897154452102747,,,,,,6.374968542759384,,,1.610710473445431,5.862820861088787,2.1626037165856546,,,,,5.943374189596807,,2.061470719315742,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'BO')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,5.933359782846445,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'CL')",kilowatt hour,1 kg Li2CO3,,,,,,3.0718563947476816,,,,,,1.4252434531210998,,,,,,,,,,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'CN-NWG')",kilowatt hour,1 kg Li2CO3,11.132976594817992,5.25891814537718,,,11.706888554115292,,,11.132976594817993,,,,,,,,,,,,,,,,1.7405519484894103
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'DE')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,16.555812201915455,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for electricity, medium voltage', 'electricity, medium voltage', 'US-WECC')",kilowatt hour,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,1.906942435466972,,,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for hazardous waste, for underground deposit', 'hazardous waste, for underground deposit', 'RoW')",kilogram,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,-0.675655327467336,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for hydrochloric acid, without water, in 30% solution state', 'hydrochloric acid, without water, in 30% solution state', 'RoW')",kilogram,1 kg Li2CO3,0.18785188393243824,8.311506736580329,1.9500072486675097,3.3341571079197188,0.18785188393243824,0.12520794729062465,8.708614904462475,0.18785188393243824,0.0013994959261477717,5.685027620756942,15.072401304382057,0.0630712415340674,0.18708327359569063,3.135671179064126,0.03308630769230768,0.16218139762770015,2.8983620734164584,3.0651617359147254,0.27799005152234035,6.85768128631877,0.033086307692307686,0.10986456994263583,1.4645194803280766,0.03342072157137992
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for limestone, crushed, washed', 'limestone, crushed, washed', 'RoW')",kilogram,1 kg Li2CO3,,,,,,,,,,,,,,,,,,,,,,,0.3771259032023342,
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for quicklime, milled, packed (prospective)', 'quicklime, milled, packed', 'GLO')",kilogram,1 kg Li2CO3,0.0,1.3785676824217674,0.0,0.0,0.0,0.2116281972009407,0.0,0.0,0.34877180592583334,0.0,0.0,0.024989462894666973,2.7467424653219004,0.0,3.6710644163685626,6.181228832118866,0.0,0.0,3.3714988348852724,0.0,0.35901980995475113,0.0,0.4293862735006612,12.332271886257114
lithium_baseline_ei_cutoff_3.10_remind_SSP2-NDC_2035_NationalPlans 2026-05-29,"('market for soda ash, light (prospective)', 'soda ash, light', 'GLO')",kilogram,1 kg Li2CO3,1.8647737115634466,1.8647737115634455,7.8959811122980295,12.355696881740297,1.8647737115634466,2.494877039714229,14.249297297717195,1.8647737115634466,1.8812280528261616,7.354538050238788,19.657742842577147,2.049268530867831,1.8672350255690078,10.216218236948544,1.864773711563445,1.9476807560185088,9.126112441537252,29.354923442502276,1.9090852818870567,10.240215737372829,1.8647737115634455,1.9282167782247455,1.872210340489041,
